campus,cell,inst_id,sigma_s,beta,wtag,twt_rule,twt_oracle
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,0.5,w8421,40.3964,40.3964
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,0.5,w16421,40.3964,40.3964
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,0.5,w27931,90.8919,90.8919
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,0.75,w8421,40.3964,40.3964
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,0.75,w16421,40.3964,40.3964
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,0.75,w27931,90.8919,90.8919
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,1.0,w8421,51.2480,51.2480
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,1.0,w16421,72.9512,72.9512
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,1.0,1.0,w27931,139.7241,139.7241
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,0.5,w8421,34.9706,34.9706
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,0.5,w16421,34.9706,34.9706
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,0.5,w27931,74.6145,74.6145
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,0.75,w8421,34.9706,34.9706
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,0.75,w16421,34.9706,34.9706
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,0.75,w27931,74.6145,74.6145
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,1.0,w8421,40.3964,40.3964
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,1.0,w16421,40.3964,40.3964
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0001,2.0,1.0,w27931,90.8919,90.8919
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,0.5,w8421,5.4124,5.4124
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,0.5,w16421,5.4124,5.4124
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,0.5,w27931,12.1779,12.1779
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,0.75,w8421,5.4124,5.4124
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,0.75,w16421,5.4124,5.4124
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,0.75,w27931,12.1779,12.1779
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,1.0,w8421,3.5986,3.5986
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,1.0,w16421,3.5986,3.5986
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,1.0,1.0,w27931,6.7365,6.7365
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,0.5,w8421,10.8248,10.8248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,0.5,w16421,21.6496,21.6496
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,0.5,w27931,36.5337,36.5337
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,0.75,w8421,7.1972,7.1972
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,0.75,w16421,10.7668,10.7668
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,0.75,w27931,20.2095,20.2095
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,1.0,w8421,2.6917,2.6917
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,1.0,w16421,2.6917,2.6917
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0002,2.0,1.0,w27931,4.9227,4.9227
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,0.5,w8421,278.6896,278.6896
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,0.5,w16421,557.3792,557.3792
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,0.5,w27931,940.5774,940.5774
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,0.75,w8421,278.6896,278.6896
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,0.75,w16421,557.3792,557.3792
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,0.75,w27931,940.5774,940.5774
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,1.0,w8421,139.3448,139.3448
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,1.0,w16421,139.3448,139.3448
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,1.0,1.0,w27931,313.5258,313.5258
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,0.5,w8421,278.6896,278.6896
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,0.5,w16421,557.3792,557.3792
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,0.5,w27931,940.5774,940.5774
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,0.75,w8421,278.6896,278.6896
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,0.75,w16421,557.3792,557.3792
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,0.75,w27931,940.5774,940.5774
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,1.0,w8421,167.6896,167.6896
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,1.0,w16421,224.3792,224.3792
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0003,2.0,1.0,w27931,441.0774,441.0774
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,0.5,w8421,37.6270,37.6270
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,0.5,w16421,74.3326,74.3326
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,0.5,w27931,125.2635,125.2635
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,0.75,w8421,37.6270,37.6270
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,0.75,w16421,74.3326,74.3326
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,0.75,w27931,125.2635,125.2635
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,1.0,w8421,28.2834,28.2834
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,1.0,w16421,46.3018,46.3018
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,1.0,1.0,w27931,83.2173,83.2173
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,0.5,w8421,37.1663,37.1663
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,0.5,w16421,73.8719,73.8719
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,0.5,w27931,124.3421,124.3421
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,0.75,w8421,37.1663,37.1663
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,0.75,w16421,73.8719,73.8719
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,0.75,w27931,124.3421,124.3421
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,1.0,w8421,27.8227,27.8227
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,1.0,w16421,45.8411,45.8411
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0004,2.0,1.0,w27931,82.2959,82.2959
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,0.5,w8421,164.7762,164.7762
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,0.5,w16421,315.0554,315.0554
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,0.5,w27931,537.6339,537.6339
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,0.75,w8421,164.7762,164.7762
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,0.75,w16421,315.0554,315.0554
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,0.75,w27931,537.6339,537.6339
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,1.0,w8421,167.6784,167.6784
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,1.0,w16421,317.9576,317.9576
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,1.0,1.0,w27931,546.3405,546.3405
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,0.5,w8421,157.5277,157.5277
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,0.5,w16421,307.8069,307.8069
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,0.5,w27931,517.3395,517.3395
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,0.75,w8421,157.5277,157.5277
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,0.75,w16421,307.8069,307.8069
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,0.75,w27931,517.3395,517.3395
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,1.0,w8421,164.7762,164.7762
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,1.0,w16421,315.0554,315.0554
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0005,2.0,1.0,w27931,537.6339,537.6339
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,0.5,w8421,46.1440,46.1440
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,0.5,w16421,61.1024,61.1024
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,0.5,w27931,118.7928,118.7928
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,0.75,w8421,48.6232,48.6232
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,0.75,w16421,63.5816,63.5816
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,0.75,w27931,126.2304,126.2304
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,1.0,w8421,69.8504,69.8504
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,1.0,w16421,127.2632,127.2632
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,1.0,1.0,w27931,221.7528,221.7528
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,0.5,w8421,46.1440,46.1440
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,0.5,w16421,61.1024,61.1024
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,0.5,w27931,118.7928,118.7928
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,0.75,w8421,46.1440,46.1440
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,0.75,w16421,61.1024,61.1024
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,0.75,w27931,118.7928,118.7928
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,1.0,w8421,38.6648,38.6648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,1.0,w16421,38.6648,38.6648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0006,2.0,1.0,w27931,85.1364,85.1364
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,0.5,w8421,143.6080,143.6080
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,0.5,w16421,287.2160,287.2160
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,0.5,w27931,484.6770,484.6770
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,0.75,w8421,143.6080,143.6080
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,0.75,w16421,287.2160,287.2160
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,0.75,w27931,484.6770,484.6770
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,1.0,w8421,71.8040,71.8040
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,1.0,w16421,71.8040,71.8040
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,1.0,1.0,w27931,161.5590,161.5590
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,0.5,w8421,143.6080,143.6080
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,0.5,w16421,287.2160,287.2160
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,0.5,w27931,484.6770,484.6770
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,0.75,w8421,143.6080,143.6080
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,0.75,w16421,287.2160,287.2160
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,0.75,w27931,484.6770,484.6770
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,1.0,w8421,71.8040,71.8040
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,1.0,w16421,71.8040,71.8040
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0007,2.0,1.0,w27931,161.5590,161.5590
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,0.5,w8421,165.1024,165.1024
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,0.5,w16421,307.2336,307.2336
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,0.5,w27931,531.3780,531.3780
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,0.75,w8421,165.1024,165.1024
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,0.75,w16421,307.2336,307.2336
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,0.75,w27931,531.3780,531.3780
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,1.0,w8421,188.0736,188.0736
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,1.0,w16421,376.1472,376.1472
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,1.0,1.0,w27931,634.7484,634.7484
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,0.5,w8421,153.6168,153.6168
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,0.5,w16421,295.7480,295.7480
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,0.5,w27931,496.9212,496.9212
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,0.75,w8421,165.1024,165.1024
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,0.75,w16421,307.2336,307.2336
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,0.75,w27931,531.3780,531.3780
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,1.0,w8421,154.9348,154.9348
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,1.0,w16421,276.7308,276.7308
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0008,2.0,1.0,w27931,485.6238,485.6238
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,0.5,w8421,42.2096,42.2096
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,0.5,w16421,42.2096,42.2096
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,0.5,w27931,94.9716,94.9716
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,0.75,w8421,42.2096,42.2096
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,0.75,w16421,42.2096,42.2096
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,0.75,w27931,94.9716,94.9716
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,1.0,w8421,84.4192,84.4192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,1.0,w16421,168.8384,168.8384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,1.0,1.0,w27931,284.9148,284.9148
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,0.5,w8421,21.1048,21.1048
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,0.5,w16421,21.1048,21.1048
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,0.5,w27931,31.6572,31.6572
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,0.75,w8421,42.2096,42.2096
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,0.75,w16421,42.2096,42.2096
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,0.75,w27931,94.9716,94.9716
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,1.0,w8421,84.4192,84.4192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,1.0,w16421,168.8384,168.8384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0009,2.0,1.0,w27931,284.9148,284.9148
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,0.5,w8421,232.5062,232.5062
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,0.5,w16421,297.8902,297.8902
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,0.5,w27931,537.7419,537.7419
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,0.75,w8421,288.0062,288.0062
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,0.75,w16421,353.3902,353.3902
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,0.75,w27931,704.2419,704.2419
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,1.0,w8421,487.5230,487.5230
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,1.0,w16421,951.9406,951.9406
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,1.0,1.0,w27931,1602.0675,1602.0675
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,0.5,w8421,116.2531,116.2531
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,0.5,w16421,116.2531,116.2531
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,0.5,w27931,179.2473,179.2473
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,0.75,w8421,220.9535,220.9535
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,0.75,w16421,286.3375,286.3375
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,0.75,w27931,514.6365,514.6365
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,1.0,w8421,475.9703,475.9703
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,1.0,w16421,940.3879,940.3879
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0010,2.0,1.0,w27931,1578.9621,1578.9621
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,0.5,w8421,40.4624,40.4624
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,0.5,w16421,80.9248,80.9248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,0.5,w27931,136.5606,136.5606
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,0.75,w8421,40.4624,40.4624
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,0.75,w16421,80.9248,80.9248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,0.75,w27931,136.5606,136.5606
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,1.0,w8421,40.4624,40.4624
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,1.0,w16421,80.9248,80.9248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,1.0,1.0,w27931,136.5606,136.5606
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,0.5,w8421,40.4624,40.4624
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,0.5,w16421,80.9248,80.9248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,0.5,w27931,136.5606,136.5606
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,0.75,w8421,40.4624,40.4624
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,0.75,w16421,80.9248,80.9248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,0.75,w27931,136.5606,136.5606
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,1.0,w8421,40.4624,40.4624
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,1.0,w16421,80.9248,80.9248
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0011,2.0,1.0,w27931,136.5606,136.5606
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,0.5,w8421,27.7918,27.7918
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,0.5,w16421,27.7918,27.7918
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,0.5,w27931,41.8365,41.8365
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,0.75,w8421,27.7918,27.7918
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,0.75,w16421,27.7918,27.7918
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,0.75,w27931,41.8365,41.8365
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,1.0,w8421,27.9902,27.9902
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,1.0,w16421,28.3870,28.3870
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,1.0,1.0,w27931,42.7293,42.7293
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,0.5,w8421,13.8959,13.8959
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,0.5,w16421,13.8959,13.8959
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,0.5,w27931,13.9455,13.9455
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,0.75,w8421,13.9951,13.9951
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,0.75,w16421,13.9951,13.9951
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,0.75,w27931,14.2431,14.2431
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,1.0,w8421,14.1935,14.1935
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,1.0,w16421,14.5903,14.5903
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0012,2.0,1.0,w27931,15.1359,15.1359
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,0.5,w8421,365.9672,365.9672
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,0.5,w16421,580.3552,580.3552
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,0.5,w27931,1052.3172,1052.3172
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,0.75,w8421,365.9672,365.9672
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,0.75,w16421,580.3552,580.3552
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,0.75,w27931,1052.3172,1052.3172
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,1.0,w8421,450.7804,450.7804
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,1.0,w16421,834.7948,834.7948
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,1.0,1.0,w27931,1433.9766,1433.9766
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,0.5,w8421,312.3662,312.3662
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,0.5,w16421,504.3654,504.3654
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,0.5,w27931,874.7226,874.7226
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,0.75,w8421,354.7728,354.7728
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,0.75,w16421,546.7720,546.7720
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,0.75,w27931,1001.9424,1001.9424
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,1.0,w8421,340.7812,340.7812
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,1.0,w16421,555.1692,555.1692
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0013,2.0,1.0,w27931,976.7592,976.7592
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,0.5,w8421,177.8192,177.8192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,0.5,w16421,180.6384,180.6384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,0.5,w27931,403.2648,403.2648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,0.75,w8421,177.8192,177.8192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,0.75,w16421,180.6384,180.6384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,0.75,w27931,403.2648,403.2648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,1.0,w8421,177.8192,177.8192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,1.0,w16421,180.6384,180.6384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,1.0,1.0,w27931,403.2648,403.2648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,0.5,w8421,90.3192,90.3192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,0.5,w16421,93.1384,93.1384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,0.5,w27931,140.7648,140.7648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,0.75,w8421,90.3192,90.3192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,0.75,w16421,93.1384,93.1384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,0.75,w27931,140.7648,140.7648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,1.0,w8421,177.8192,177.8192
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,1.0,w16421,180.6384,180.6384
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0014,2.0,1.0,w27931,403.2648,403.2648
9,pmmix150_p20_c60,c09_pmmix_150_p20_c60_0015,1.0,0.5,w8421,96.2200,96.2200
